"","GENEID","SYMBOL","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"5380","ENSG00000130755","GMFG",6.05636407056171,-6.0953457330875e-07,0.00144269335713702,0.586972365339848,0.999995864145498
"5381","ENSG00000130758","MAP3K10",730.994395151903,1.26033900554345e-05,0.00144258214992453,0.926905568813122,0.999995864145498
"5382","ENSG00000130762","ARHGEF16",171.460965797931,-5.23124321418323e-06,0.00144264516358409,0.485879587919294,0.999995864145498
"5383","ENSG00000130764","LRRC47",1041.4657131395,4.65007367624181e-05,0.00144286345743435,0.483080166814825,0.999995864145498
"5384","ENSG00000130766","SESN2",358.253616226774,7.89076177721341e-06,0.00144260390266022,0.535853517976326,0.999995864145498
"5385","ENSG00000130768","SMPDL3B",78.0035202858297,-7.98875780035499e-06,0.00144267996805648,0.0659731998670964,0.999995864145498
"5386","ENSG00000130770","ATPIF1",1112.22356370306,7.64331174709193e-06,0.00144251984455106,0.509307161479389,0.999995864145498
"5387","ENSG00000130772","MED18",453.810083526992,-1.05171180775133e-05,0.00144260359777138,0.219665358024272,0.999995864145498
"5388","ENSG00000130775","THEMIS2",16.3737267696004,2.61085575903797e-06,0.00144269125659067,0.188223437813235,0.999995864145498
"5389","ENSG00000130779","CLIP1",3333.60829173801,-1.63595567489457e-05,0.00144235863058019,0.324495721942934,0.999995864145498
"5390","ENSG00000130787","HIP1R",646.497628740084,-2.12702245995498e-06,0.00144253008992621,0.845049572588181,0.999995864145498
"5391","ENSG00000130803","ZNF317",717.657160068336,-9.28246298043272e-07,0.00144252805853409,0.931844539764366,0.999995864145498
"5392","ENSG00000130810","PPAN",182.958124636261,5.40208204334549e-06,0.00144263933368831,0.384803990887513,0.999995864145498
"5393","ENSG00000130811","EIF3G",2061.57448917755,-3.62745609355865e-06,0.00144243885447477,0.789283849463109,0.999995864145498
"5394","ENSG00000130813","C19orf66",153.469591670607,-7.88572220187331e-06,0.0014426600637215,0.0989146238413068,0.999995864145498
"5395","ENSG00000130816","DNMT1",3588.78540407056,2.48350776523284e-06,0.0014423658537487,0.805987274596801,0.999995864145498
"5396","ENSG00000130818","ZNF426",59.0110653711478,1.62251929334732e-07,0.00144267740538728,0.878885250620859,0.999995864145498
"5397","ENSG00000130821","SLC6A8",269.622889185672,2.21418350914599e-06,0.00144261043257652,0.77888472121462,0.999995864145498
"5398","ENSG00000130826","DKC1",3564.19817622742,5.37332095053438e-05,0.00144294250224696,0.920434716046088,0.999995864145498
"5399","ENSG00000130827","PLXNA3",172.399794649228,5.84331004080006e-07,0.00144264870438593,0.920696766981652,0.999995864145498
"5400","ENSG00000130829","DUSP9",27.8242427300234,2.93957734087785e-06,0.00144268681539352,0.268811139422946,0.999995864145498
"5401","ENSG00000130830","MPP1",236.579302513094,-1.06583218891306e-05,0.00144264405382394,0.135384967882362,0.999995864145498
"5402","ENSG00000130844","ZNF331",223.527726246499,-1.15876754933781e-06,0.00144263114039422,0.863720024142863,0.999995864145498
"5403","ENSG00000130856","ZNF236",351.157455049354,1.83056719204702e-06,0.00144259369323184,0.875443402271886,0.999995864145498
"5404","ENSG00000130881","LRP3",1146.34608350852,4.45588144326853e-07,0.00144248314344139,0.864996117716397,0.999995864145498
"5405","ENSG00000130921","C12orf65",648.883738026452,3.7155496089159e-06,0.0014425327550904,0.733935214985219,0.999995864145498
"5406","ENSG00000130935","NOL11",2785.459473051,3.93443974012909e-06,0.0014423671458732,0.79951504605632,0.999995864145498
"5407","ENSG00000130939","UBE4B",1550.82485243219,2.10304457451215e-06,0.00144243496392708,0.720852020867823,0.999995864145498
"5408","ENSG00000130940","CASZ1",35.2253274294608,-1.53909681924547e-06,0.00144268328218312,0.60218611874183,0.999995864145498
"5409","ENSG00000130956","HABP4",611.694268352727,-4.64623931910135e-07,0.00144255238110499,0.962644617393492,0.999995864145498
"5410","ENSG00000130957","FBP2",2.56646184718208,1.33703919269552e-06,0.00144269462842352,0.078558890005432,0.999995864145498
"5411","ENSG00000130958","SLC35D2",307.860452017397,1.54709997565008e-06,0.00144260740587662,0.895075902916082,0.999995864145498
"5412","ENSG00000130962","PRRG1",547.021703528353,1.96283033728156e-05,0.00144265597878466,0.628151576180347,0.999995864145498
"5413","ENSG00000130985","UBA1",8323.79830001176,1.94438163119879e-05,0.00144228102454442,0.296229075322486,0.999995864145498
"5414","ENSG00000130997","POLN",10.3515772752056,1.94003415660444e-07,0.00144269187127492,0.900105936416212,0.999995864145498
"5415","ENSG00000131013","PPIL4",693.141224494059,-1.1418238903854e-05,0.0014425756193518,0.258866329940287,0.999995864145498
"5416","ENSG00000131015","ULBP2",71.937273541827,2.95501027186123e-06,0.00144267449710329,0.460278486067086,0.999995864145498
"5417","ENSG00000131016","AKAP12",2746.98036000671,7.23122864295204e-06,0.00144246360049542,0.583711324933251,0.999995864145498
"5418","ENSG00000131018","SYNE1",1062.20377342961,1.31933368971252e-05,0.00144255817226943,0.149101602948443,0.999995864145498
"5419","ENSG00000131019","ULBP3",108.573976340694,3.25969452880334e-06,0.00144265998464046,0.515802533342777,0.999995864145498
"5420","ENSG00000131023","LATS1",534.457445799953,7.04412082998074e-06,0.00144259340037215,0.430146067443275,0.999995864145498
"5421","ENSG00000131037","EPS8L1",104.278478302101,8.37309867841988e-07,0.00144266499809927,0.858917259356934,0.999995864145498
"5422","ENSG00000131043","AAR2",848.386487732238,-1.18733203695411e-06,0.00144251956912751,0.915172418512091,0.999995864145498
"5423","ENSG00000131051","RBM39",6102.76721572408,9.1024486196649e-06,0.00144225155316337,0.552693384427953,0.999995864145498
"5424","ENSG00000131061","ZNF341",155.653964218088,-1.80753231972441e-07,0.00144264592781782,0.694487541919448,0.999995864145498
"5425","ENSG00000131067","GGT7",273.261066454557,3.89487921081293e-06,0.00144261158085736,0.621963838360392,0.999995864145498
"5426","ENSG00000131069","ACSS2",749.758593410373,-9.38987773931118e-05,0.00144412651869569,0.172478369159499,0.999995864145498
"5427","ENSG00000131080","EDA2R",647.479606229817,-5.52355647866503e-05,0.00144305670191919,0.693326187234242,0.999995864145498
"5428","ENSG00000131089","ARHGEF9",534.475989029957,8.0285094695295e-06,0.00144255869661867,0.436994379959652,0.999995864145498
"5429","ENSG00000131094","C1QL1",258.835837588656,-3.52810147718957e-06,0.00144263515371085,0.597218733699322,0.999995864145498
"5430","ENSG00000131095","GFAP",19.5868573107527,6.72317973237342e-07,0.00144268868901059,0.757052263638111,0.999995864145498
"5431","ENSG00000131097","HIGD1B",7.69803982798908,-8.57996107122406e-07,0.00144269286568509,0.504330472764852,0.999995864145498
"5432","ENSG00000131100","ATP6V1E1",2372.84734462296,-1.72532458799181e-05,0.00144245521293184,0.339666139124898,0.999995864145498
"5433","ENSG00000131115","ZNF227",352.217753733569,2.8513940072566e-05,0.0014427284699434,0.990259193852823,0.999995864145498
"5434","ENSG00000131116","ZNF428",659.004992961707,-1.57970068477979e-05,0.00144258253522584,0.279059826469982,0.999995864145498
"5435","ENSG00000131127","ZNF141",165.599165279249,-1.15672042680494e-06,0.00144265143885911,0.823369059570212,0.999995864145498
"5436","ENSG00000131143","COX4I1",5451.68745149277,-0.000179353841639276,0.00144801946791316,0.904725823888198,0.999995864145498
"5437","ENSG00000131148","EMC8",875.648155006938,-1.29852752936072e-05,0.00144255305821782,0.242221435748718,0.999995864145498
"5438","ENSG00000131149","GSE1",1917.09157858995,-1.64242806226647e-07,0.00144246598177616,0.98913611468379,0.999995864145498
"5439","ENSG00000131153","GINS2",996.019985021504,6.69853291149363e-06,0.00144252489160109,0.555071979025334,0.999995864145498
"5440","ENSG00000131165","CHMP1A",1857.14554347627,1.46338155163229e-05,0.00144247678394324,0.417040259227685,0.999995864145498
"5441","ENSG00000131171","SH3BGRL",2007.69383583213,-7.85978367455199e-06,0.00144244808974799,0.560649017898698,0.999995864145498
"5442","ENSG00000131174","COX7B",1910.94433453286,-1.81414684877462e-05,0.00144251684958212,0.163505341859257,0.999995864145498
"5443","ENSG00000131183","SLC34A1",3.48141267100155,-2.09927602099961e-08,0.00144269372270152,0.981158441053362,0.999995864145498
"5444","ENSG00000131187","F12",180.2019520928,4.81141458554378e-06,0.00144264093424388,0.478589894683448,0.999995864145498
"5445","ENSG00000131188","PRR7",203.710786767294,1.65657394828802e-06,0.00144262926918766,0.811616445488364,0.999995864145498
"5446","ENSG00000131196","NFATC1",157.748434866891,-2.1643569829926e-07,0.00144265124598566,0.968133684822013,0.999995864145498
"5447","ENSG00000131203","IDO1",5.22734248860542,-1.25170602084866e-07,0.00144269338781319,0.90707851527898,0.999995864145498
"5448","ENSG00000131236","CAP1",6842.12131839752,1.51038169687699e-06,0.00144217292774122,0.138376807099702,0.999995864145498
"5449","ENSG00000131238","PPT1",2248.73132715401,8.75104546869385e-06,0.00144238759991919,0.565573328198356,0.999995864145498
"5450","ENSG00000131242","RAB11FIP4",212.123250739517,-2.13385612690167e-07,0.00144263414152933,0.973266786555092,0.999995864145498
"5451","ENSG00000131263","RLIM",2214.49845027073,2.44174847215428e-06,0.00144246234077332,0.851592325830541,0.999995864145498
"5452","ENSG00000131269","ABCB7",754.938743164966,3.83460419165221e-06,0.00144253794612617,0.778997834137624,0.999995864145498
"5453","ENSG00000131323","TRAF3",1218.64494606746,3.41302196293083e-06,0.00144243764951178,0.804491236384975,0.999995864145498
"5454","ENSG00000131351","HAUS8",341.264152537913,1.02001073590256e-06,0.00144259789855312,0.90404228544983,0.999995864145498
"5455","ENSG00000131368","MRPS25",430.440212351206,1.44320543576678e-05,0.00144262934296248,0.329689361040664,0.999995864145498
"5456","ENSG00000131370","SH3BP5",129.000069006015,5.25276806185093e-06,0.00144266523667774,0.294350766305844,0.999995864145498
"5457","ENSG00000131373","HACL1",617.603780040552,-6.85824739959388e-08,0.00144254544850619,0.993983424164064,0.999995864145498
"5458","ENSG00000131374","TBC1D5",2145.90242548887,1.25795034149273e-05,0.0014423697033585,0.455118816220856,0.999995864145498
"5459","ENSG00000131375","CAPN7",1208.12362569566,-1.11595653623861e-05,0.00144247760742441,0.307962725806466,0.999995864145498
"5460","ENSG00000131378","RFTN1",481.682570211518,3.58893802621936e-06,0.00144258011255062,0.330342217656878,0.999995864145498
"5461","ENSG00000131379","C3orf20",4.25223491200526,-6.99005332191601e-08,0.00144269361381687,0.928947610128256,0.999995864145498
"5462","ENSG00000131381","RBSN",551.814698066079,-0.630407536721988,0.107661642881501,2.08358149372575e-10,7.12202880913691e-07
"5463","ENSG00000131389","SLC6A6",4701.44254829347,5.12750818211016e-05,0.0014429497149055,0.148637537490018,0.999995864145498
"5464","ENSG00000131398","KCNC3",57.0365355998597,3.65471734403218e-06,0.00144267801558583,0.328939006180436,0.999995864145498
"5465","ENSG00000131400","NAPSA",18.0371928549652,-7.37658158621748e-07,0.00144268886964977,0.726882029218811,0.999995864145498
"5466","ENSG00000131408","NR1H2",2076.7109388626,-1.72313098657558e-05,0.00144243908779918,0.252339205753767,0.999995864145498
"5467","ENSG00000131409","LRRC4B",55.0493449249619,9.41426418957396e-07,0.00144267854732935,0.787341865397787,0.999995864145498
"5468","ENSG00000131435","PDLIM4",9.27473684280477,2.30782593335427e-06,0.00144269355852706,0.0848419973361323,0.999995864145498
"5469","ENSG00000131437","KIF3A",1034.71864098186,-2.53600065582988e-05,0.00144262378405453,0.91945931299441,0.999995864145498
"5470","ENSG00000131446","MGAT1",1976.01903772729,-3.84043124611938e-06,0.00144248767494428,0.863117178015713,0.999995864145498
"5471","ENSG00000131459","GFPT2",553.34491231139,4.36786761910886e-06,0.00144262175046576,0.530920169390668,0.999995864145498
"5472","ENSG00000131462","TUBG1",2752.84624273936,-2.69409789533787e-06,0.00144241142254097,0.850235356499707,0.999995864145498
"5473","ENSG00000131467","PSME3",7720.39197972373,-8.69467927485211e-06,0.00144229505585892,0.613877649377769,0.999995864145498
"5474","ENSG00000131469","RPL27",13552.0761672858,7.7590206890281e-06,0.00144248226805389,0.541569206658943,0.999995864145498
"5475","ENSG00000131470","PSMC3IP",304.048756414811,1.25828897427501e-05,0.00144264351252168,0.095747963703728,0.999995864145498
"5476","ENSG00000131471","AOC3",15.930306866719,-1.76559168628281e-06,0.00144269153379701,0.301350876876462,0.999995864145498
"5477","ENSG00000131473","ACLY",26294.6668243102,1.98941767820943e-05,0.00144224909893256,0.303226627551131,0.999995864145498
"5478","ENSG00000131475","VPS25",1591.93113290413,9.53704941204578e-07,0.00144240668543538,0.947824714993709,0.999995864145498
"5479","ENSG00000131477","RAMP2",3.26804342643664,9.85827065719675e-08,0.00144269400464694,0.911183893761528,0.999995864145498
"5480","ENSG00000131480","AOC2",32.1943856092702,4.15856088893671e-06,0.001442686553459,0.150087010104418,0.999995864145498
"5481","ENSG00000131495","NDUFA2",1207.7953935181,-4.80883125466108e-07,0.00144254359024179,0.952830779525652,0.999995864145498
"5482","ENSG00000131503","ANKHD1",210.132131276942,5.01106738391938e-06,0.00144263458745841,0.464608027339171,0.999995864145498
"5483","ENSG00000131504","DIAPH1",4425.35495751235,-1.02998713050482e-05,0.00144240570284262,0.488906772237561,0.999995864145498
"5484","ENSG00000131507","NDFIP1",3763.62249038503,-4.82239937216991e-06,0.00144241501403722,0.691089653362217,0.999995864145498
"5485","ENSG00000131508","UBE2D2",2908.51300060636,-8.18360772970188e-06,0.00144235966517675,0.575617483410449,0.999995864145498
"5486","ENSG00000131558","EXOC4",2499.77806989221,-7.00245961162934e-06,0.00144233219211695,0.668205187585087,0.999995864145498
"5487","ENSG00000131584","ACAP3",354.854035686906,1.80011561331635e-06,0.0014426012387232,0.828223368079475,0.999995864145498
"5488","ENSG00000131591","C1orf159",198.803015613689,3.56333682503623e-06,0.00144264055581979,0.578428998643928,0.999995864145498
"5489","ENSG00000131620","ANO1",6.63938903680242,5.50541349099291e-07,0.00144269279600825,0.671508995978837,0.999995864145498
"5490","ENSG00000131626","PPFIA1",1901.33082699769,2.81759782787555e-06,0.00144243613758232,0.837726919440608,0.999995864145498
"5491","ENSG00000131650","KREMEN2",33.1200388532602,-1.88389726229057e-06,0.00144268458031931,0.504211248898204,0.999995864145498
"5492","ENSG00000131652","THOC6",526.872853059511,4.51677132384646e-06,0.00144261096215815,0.570881122268214,0.999995864145498
"5493","ENSG00000131653","TRAF7",1825.86726043245,6.76609514913845e-05,0.00144320117215148,0.781514701656383,0.999995864145498
"5494","ENSG00000131668","BARX1",95.149126736627,4.75514534935665e-06,0.00144267017599799,0.298105935725615,0.999995864145498
"5495","ENSG00000131669","NINJ1",961.182459000577,-1.38327400958186e-05,0.00144253783971241,0.237662672924032,0.999995864145498
"5496","ENSG00000131697","NPHP4",238.500014630104,-6.98799009105225e-06,0.00144262931016047,0.339079977328648,0.999995864145498
"5497","ENSG00000131711","MAP1B",7713.20127530877,-1.2495870786998e-05,0.00144249482866001,0.405517522888236,0.999995864145498
"5498","ENSG00000131724","IL13RA1",3456.42478259816,-1.6802130276878e-05,0.00144237408705492,0.303191227806046,0.999995864145498
"5499","ENSG00000131725","WDR44",703.165646690936,-1.86699999448911e-05,0.00144257715844448,0.0966753700722508,0.999995864145498
"5500","ENSG00000131730","CKMT2",5.99863529452662,7.7221654693358e-07,0.00144269338211165,0.495185733678967,0.999995864145498
"5501","ENSG00000131732","ZCCHC9",604.612196898686,1.21095142099469e-06,0.00144257093241491,0.888921403649294,0.999995864145498
"5502","ENSG00000131737","KRT34",4.21664341504887,-5.58018114107738e-07,0.00144269353158004,0.598073647042767,0.999995864145498
"5503","ENSG00000131746","TNS4",1530.38026769235,-1.61922054254827e-05,0.00144247246259065,0.24398752406543,0.999995864145498
"5504","ENSG00000131747","TOP2A",21401.1941949174,7.29793419306754e-05,0.00144319874511233,0.574960673931121,0.999995864145498
"5505","ENSG00000131748","STARD3",1214.35609276379,3.55848298698954e-06,0.00144249032912774,0.771566776145508,0.999995864145498
"5506","ENSG00000131759","RARA",424.892607877702,-3.18524278086429e-06,0.00144258329036422,0.700212503253071,0.999995864145498
"5507","ENSG00000131773","KHDRBS3",67.0828175001324,4.11465649273344e-07,0.00144267506351103,0.915203388103347,0.999995864145498
"5508","ENSG00000131778","CHD1L",209.079933576322,-1.71828503114001e-07,0.00144263095082205,0.978793951950566,0.999995864145498
"5509","ENSG00000131779","PEX11B",614.568160442489,-5.82482562874549e-06,0.00144255987967684,0.563035068719694,0.999995864145498
"5510","ENSG00000131781","FMO5",61.9534472725215,-1.91887464247506e-06,0.00144267934974055,0.574850131477152,0.999995864145498
"5511","ENSG00000131788","PIAS3",616.186345879919,-6.79850419606527e-06,0.00144256335771048,0.497645338052875,0.999995864145498
"5512","ENSG00000131791","PRKAB2",485.77269919603,3.47563990303733e-06,0.00144256705503798,0.720489279709194,0.999995864145498
"5513","ENSG00000131828","PDHA1",3292.19048399615,1.5539566528684e-05,0.00144233468144543,0.370722701980975,0.999995864145498
"5514","ENSG00000131844","MCCC2",2971.22160399235,1.09965894127753e-05,0.00144233156034443,0.964341031353461,0.999995864145498
"5515","ENSG00000131845","ZNF304",131.256355367262,-4.68047783365233e-07,0.00144265165780875,0.932246028251261,0.999995864145498
"5516","ENSG00000131848","ZSCAN5A",108.567322512657,1.20252553095789e-05,0.00144268305129337,0.987983339116671,0.999995864145498
"5517","ENSG00000131849","ZNF132",54.7772224812517,-1.00141692126542e-06,0.00144267687204927,0.781668039936277,0.999995864145498
"5518","ENSG00000131871","VIMP",1227.23874515373,5.6108080635278e-06,0.0014424557526746,0.654169138760356,0.999995864145498
"5519","ENSG00000131873","CHSY1",1042.74064065402,4.57892711902786e-06,0.00144248802492034,0.794691898300714,0.999995864145498
"5520","ENSG00000131876","SNRPA1",1346.20333452952,-5.08020511111485e-06,0.00144248757941486,0.951600736663698,0.999995864145498
"5521","ENSG00000131899","LLGL1",920.875156265418,8.60347661905461e-06,0.00144255500547625,0.516722813616769,0.999995864145498
"5522","ENSG00000131931","THAP1",283.984614036337,-8.2333104672299e-06,0.00144263228090486,0.260944343022035,0.999995864145498
"5523","ENSG00000131941","RHPN2",4012.81336904033,6.51916395252813e-06,0.00144242033705305,0.648338146223617,0.999995864145498
"5524","ENSG00000131943","C19orf12",1018.25790875712,-9.82224008486171e-06,0.0014424970242534,0.603609966335164,0.999995864145498
"5525","ENSG00000131944","FAAP24",410.982851613495,-2.86481520609619e-06,0.00144258341166652,0.65797283902415,0.999995864145498
"5526","ENSG00000131966","ACTR10",1277.50563380954,-8.62880566276485e-06,0.00144246113273863,0.516272250960975,0.999995864145498
"5527","ENSG00000131969","ABHD12B",5.89662448044261,-1.07805738267352e-06,0.00144269319893516,0.375207079367517,0.999995864145498
"5528","ENSG00000131979","GCH1",222.792395810046,4.69677613204777e-06,0.00144263084935944,0.503155898939811,0.999995864145498
"5529","ENSG00000131981","LGALS3",1148.20687961082,-1.58377148195425e-05,0.00144251195373381,0.45757131181439,0.999995864145498
"5530","ENSG00000132000","PODNL1",6.39096189597547,1.15177964513789e-07,0.00144269273779919,0.930786887827243,0.999995864145498
"5531","ENSG00000132002","DNAJB1",5198.0270940836,-1.10850929481591e-05,0.00144241107711881,0.454513367515052,0.999995864145498
"5532","ENSG00000132003","ZSWIM4",110.880762116695,7.91251469760081e-06,0.00144267216368865,0.109523061921207,0.999995864145498
"5533","ENSG00000132004","FBXW9",144.850842545592,5.56677145475239e-07,0.00144264803696299,0.925018656382435,0.999995864145498
"5534","ENSG00000132005","RFX1",256.182311647002,3.34794705689984e-06,0.00144261849237738,0.657302991616946,0.999995864145498
"5535","ENSG00000132016","C19orf57",9.76484194161554,4.41468178057151e-07,0.00144269162865734,0.781273418347005,0.999995864145498
"5536","ENSG00000132017","DCAF15",316.104295115851,2.43197843763355e-06,0.00144260427415874,0.697562280225747,0.999995864145498
"5537","ENSG00000132024","CC2D1A",707.79214658898,4.92410856492013e-06,0.00144251747883418,0.555174074014416,0.999995864145498
"5538","ENSG00000132026","RTBDN",2.43858093456896,-3.95390388399444e-07,0.00144269424586912,0.608504789304694,0.999995864145498
"5539","ENSG00000132031","MATN3",97.2017437185272,8.82971889573734e-07,0.00144266265819281,0.983254947633895,0.999995864145498
"5540","ENSG00000132109","TRIM21",413.814569121616,-5.89802622634275e-06,0.00144258401854091,0.220096655584925,0.999995864145498
"5541","ENSG00000132122","SPATA6",102.790206928656,1.56670537217558e-08,0.00144266626799692,0.99857564585931,0.999995864145498
"5542","ENSG00000132128","LRRC41",1024.41030985186,2.09963021383851e-06,0.00144250338363853,0.859327016271855,0.999995864145498
"5543","ENSG00000132141","CCT6B",57.8561940517025,4.98710648796417e-07,0.00144267698286048,0.891750101345435,0.999995864145498
"5544","ENSG00000132153","DHX30",1886.10762424603,-5.81396087697611e-06,0.00144242406623491,0.956543409308089,0.999995864145498
"5545","ENSG00000132155","RAF1",1190.5861369427,-4.84591042665503e-06,0.00144245004526867,0.990066898725752,0.999995864145498
"5546","ENSG00000132170","PPARG",1214.67036900754,-1.98714271046564e-05,0.00144250879423684,0.141794393653247,0.999995864145498
"5547","ENSG00000132182","NUP210",4721.48124431735,-1.26190867397454e-07,0.00144239655887217,0.980540951771285,0.999995864145498
"5548","ENSG00000132185","FCRLA",13.887435636211,1.54823893054712e-06,0.00144269212813294,0.320537772413994,0.999995864145498
"5549","ENSG00000132196","HSD17B7",503.580386376622,-5.17138561678826e-06,0.0014425748632823,0.584924356923052,0.999995864145498
"5550","ENSG00000132199","ENOSF1",787.460152505716,-1.38892983275259e-05,0.00144256176904414,0.67651517534327,0.999995864145498
"5551","ENSG00000132204","LINC00470",37.3649659685353,-1.15397043850038e-06,0.00144268306156658,0.695669020968205,0.999995864145498
"5552","ENSG00000132205","EMILIN2",198.031506115827,6.53858735692838e-06,0.00144263640881542,0.344031008956793,0.999995864145498
"5553","ENSG00000132254","ARFIP2",1399.70179630934,5.96846813307821e-05,0.00144305533168413,0.830635144798815,0.999995864145498
"5554","ENSG00000132256","TRIM5",571.211891497692,-2.08944347446372e-08,0.00144258651277882,0.997208878263498,0.999995864145498
"5555","ENSG00000132259","CNGA4",3.05993950230111,2.23665559585876e-07,0.00144269400946276,0.798509465038973,0.999995864145498
"5556","ENSG00000132274","TRIM22",96.0908994124526,-4.78875808270298e-06,0.00144266712450487,0.317579703819833,0.999995864145498
"5557","ENSG00000132275","RRP8",599.056500277441,-1.44641180398352e-06,0.00144255550829629,0.88467061651956,0.999995864145498
"5558","ENSG00000132286","TIMM10B",567.882989072368,-1.02803077021812e-06,0.00144256577264772,0.914451110598133,0.999995864145498
"5559","ENSG00000132294","EFR3A",3325.85027768476,-4.28737998304942e-06,0.00144242902101483,0.192779774048004,0.999995864145498
"5560","ENSG00000132300","PTCD3",1953.23764366173,1.75445385090976e-06,0.00144246121407189,0.893391525584632,0.999995864145498
"5561","ENSG00000132305","IMMT",3879.67744471782,-8.79183786522639e-06,0.00144224986701908,0.697423685807864,0.999995864145498
"5562","ENSG00000132313","MRPL35",1271.48809377975,2.03460647071069e-06,0.00144246059033443,0.853588395827554,0.999995864145498
"5563","ENSG00000132323","ILKAP",369.436831940663,3.86608868384311e-06,0.00144258865698056,0.663586228779882,0.999995864145498
"5564","ENSG00000132326","PER2",282.947458301269,-1.83367594269415e-05,0.00144266254301844,0.0234830556870788,0.999995864145498
"5565","ENSG00000132329","RAMP1",2.71594894134361,8.50428276174595e-07,0.00144269439086698,0.265048457164101,0.999995864145498
"5566","ENSG00000132330","SCLY",97.2101049365087,3.45975918499317e-06,0.00144266345225207,0.483514256736501,0.999995864145498
"5567","ENSG00000132334","PTPRE",105.930264854572,2.77396407347765e-06,0.00144266150510079,0.548898048537329,0.999995864145498
"5568","ENSG00000132341","RAN",16226.4380155034,-1.12619053104283e-05,0.00144231205373139,0.509368289022599,0.999995864145498
"5569","ENSG00000132356","PRKAA1",2592.42470407683,-4.8339762224376e-06,0.00144241388306597,0.735335856510413,0.999995864145498
"5570","ENSG00000132357","CARD6",570.443095438403,-3.67957646583519e-06,0.00144257763555341,0.691487588855425,0.999995864145498
"5571","ENSG00000132359","RAP1GAP2",357.011885638856,-1.23747439475947e-05,0.0014426429625177,0.100373860198172,0.999995864145498
"5572","ENSG00000132361","CLUH",4111.40632862999,1.43204953421044e-05,0.00144232330418536,0.318206400437554,0.999995864145498
"5573","ENSG00000132376","INPP5K",962.320276705164,6.38629419364656e-06,0.00144254681136968,0.793976495436332,0.999995864145498
"5574","ENSG00000132382","MYBBP1A",2813.17972263744,1.33110222898126e-05,0.00144238150217784,0.42190913087769,0.999995864145498
"5575","ENSG00000132383","RPA1",4776.71486301246,1.89712663235429e-06,0.00144226352395006,0.915005096908639,0.999995864145498
"5576","ENSG00000132386","SERPINF1",39.2470111426429,-1.0460665477537e-06,0.00144268171700058,0.736287226195853,0.999995864145498
"5577","ENSG00000132388","UBE2G1",3190.77570745248,-1.58929042766424e-05,0.00144235552661639,0.338857291741996,0.999995864145498
"5578","ENSG00000132394","EEFSEC",290.438337842357,5.09903185794643e-06,0.00144261994186257,0.633974935936742,0.999995864145498
"5579","ENSG00000132405","TBC1D14",1024.46104354724,8.68436348159906e-06,0.00144251695200072,0.460198299798693,0.999995864145498
"5580","ENSG00000132406","TMEM128",223.998503241695,-1.57273653387476e-06,0.0014426248747691,0.825550589090801,0.999995864145498
"5581","ENSG00000132423","COQ3",251.711228623755,-3.03764395746438e-06,0.00144262540556331,0.670796879512132,0.999995864145498
"5582","ENSG00000132424","PNISR",1186.19587811789,7.54229281173834e-06,0.00144257691025227,0.466791573539719,0.999995864145498
"5583","ENSG00000132429","POPDC3",330.272848850782,-7.05530563187585e-07,0.00144261183590838,0.926854994242734,0.999995864145498
"5584","ENSG00000132432","SEC61G",2841.65572994896,-8.55454480758175e-06,0.00144249743022278,0.809500381688072,0.999995864145498
"5585","ENSG00000132434","LANCL2",373.930742543808,-9.99065068585237e-07,0.00144261953020687,0.853058350411764,0.999995864145498
"5586","ENSG00000132436","FIGNL1",1087.90252787855,-9.6287702557109e-06,0.00144251622690406,0.43141119595003,0.999995864145498
"5587","ENSG00000132437","DDC",44.2952684568533,1.09333834791084e-06,0.00144268080153212,0.736232409431232,0.999995864145498
"5588","ENSG00000132463","GRSF1",2820.83573297709,-1.31000697523101e-05,0.00144234918777376,0.425644179300368,0.999995864145498
"5589","ENSG00000132464","ENAM",5.02265099902468,-4.44110641143914e-07,0.00144269325341205,0.696925404586182,0.999995864145498
"5590","ENSG00000132465","JCHAIN",5.04618649480876,-6.57527977075396e-07,0.0014426935154362,0.541123816931513,0.999995864145498
"5591","ENSG00000132466","ANKRD17",2873.53659615255,3.54254382913758e-05,0.00144268026475712,0.61066090150863,0.999995864145498
"5592","ENSG00000132467","UTP3",995.158782586817,-3.54933098944327e-06,0.00144247526686035,0.684354818671138,0.999995864145498
"5593","ENSG00000132470","ITGB4",2546.68964595085,-1.32711261324642e-05,0.00144256207318842,0.221420143391756,0.999995864145498
"5594","ENSG00000132471","WBP2",3414.60842293241,9.31856901611263e-06,0.00144234967751923,0.563898036066607,0.999995864145498
"5595","ENSG00000132475","H3F3B",12669.6718789235,4.51246510902464e-06,0.00144229834748744,0.795183340748169,0.999995864145498
"5596","ENSG00000132478","UNK",932.102746734023,-9.9975430942629e-06,0.00144254577073022,0.362335231003303,0.999995864145498
"5597","ENSG00000132481","TRIM47",752.63511371934,-9.47149188234542e-06,0.00144255795106363,0.391304747825744,0.999995864145498
"5598","ENSG00000132485","ZRANB2",1316.18190005103,-5.89775709779224e-07,0.00144258489540605,0.964358187397107,0.999995864145498
"5599","ENSG00000132507","EIF5A",21708.2865798787,1.0283224787333e-07,0.0014422930166625,0.995410379865035,0.999995864145498
"5600","ENSG00000132510","KDM6B",411.50962547579,-1.48524471934952e-07,0.00144261708368538,0.983072364239622,0.999995864145498
